"Order ID;Customer ID;id sales person;Order Date;id_order prioriry;SKU;Order Quantity;Unit Sell Price;Discount;Shipping Amount;Ship Mode;id_ Product Container;Ship Date"
"27264;C334;3;3/06/2020;1;SKU202;3;19,99;0,02;11,17;13;101;5/06/2020"
"20102;C158;1;4/06/2020;3;SKU1064;15;22,24;0,03;1,99;13;113;5/06/2020"
"7367;C627;1;4/06/2020;1;SKU1053;46;6,48;0,02;2,74;13;113;11/06/2020"
"7367;C627;3;4/06/2020;1;SKU605;48;5,43;0,05;0,95;12;107;9/06/2020"
"38948;C406;3;4/06/2020;0;SKU902;9;155,06;0,03;7,07;13;103;5/06/2020"
"38948;C406;2;4/06/2020;0;SKU1263;44;179,99;0,05;13,99;12;111;5/06/2020"
"33540;C070;3;5/06/2020;1;SKU775;21;9,85;0,1;4,82;13;107;9/06/2020"
"41571;C429;1;5/06/2020;1;SKU754;42;20,15;0;8,99;13;113;14/06/2020"
"5568;C625;2;5/06/2020;2;SKU192;8;14,34;0,07;5;13;113;6/06/2020"
"25412;C431;3;5/06/2020;0;SKU702;18;6,48;0,01;9,68;13;103;7/06/2020"
"18144;C240;1;6/06/2020;4;SKU681;48;4,28;0,09;5,17;13;103;8/06/2020"
"18144;C240;3;6/06/2020;4;SKU906;8;28,28;0,09;13,99;13;111;8/06/2020"
"18144;C240;1;6/06/2020;4;SKU1200;41;55,99;0,09;5;13;113;8/06/2020"
"46885;C546;2;6/06/2020;1;SKU165;27;22,72;0,05;8,99;13;113;10/06/2020"
"46885;C546;1;6/06/2020;1;SKU846;48;1,81;0,02;1,56;13;107;10/06/2020"
"46885;C546;2;6/06/2020;1;SKU177;32;63,94;0,05;14,48;13;103;11/06/2020"
"21159;C400;3;6/06/2020;1;SKU813;5;2,98;0,05;2,03;12;107;10/06/2020"
"21346;C400;3;6/06/2020;3;SKU583;46;9,06;0,09;9,86;13;103;6/06/2020"
"5221;C646;3;7/06/2020;0;SKU1034;48;28,48;0,07;1,99;13;113;9/06/2020"
"58470;C067;2;7/06/2020;3;SKU316;24;81,32;0,09;0,99;13;103;8/06/2020"
"58470;C067;3;7/06/2020;3;SKU540;13;3,71;0,06;1,93;13;107;7/06/2020"
"58470;C067;3;7/06/2020;3;SKU561;36;6,48;0,06;5,94;13;103;8/06/2020"
"58470;C067;1;7/06/2020;3;SKU558;45;18,97;0,01;9,03;13;103;9/06/2020"
"58470;C067;3;7/06/2020;3;SKU911;5;31,98;0,09;6,72;13;103;8/06/2020"
"31169;C538;2;8/06/2020;1;SKU100;6;40,97;0,06;14,45;13;101;12/06/2020"
"47462;C731;1;8/06/2020;3;SKU356;43;3,58;0,08;5,47;13;103;10/06/2020"
"47462;C731;3;8/06/2020;3;SKU764;18;5,85;0,05;2,27;13;107;10/06/2020"
"47462;C731;3;8/06/2020;3;SKU835;41;3,29;0,02;1,35;13;107;10/06/2020"
"11074;C187;3;8/06/2020;3;SKU876;21;5,68;0,07;3,6;13;113;10/06/2020"
"11074;C187;2;8/06/2020;3;SKU1148;44;205,99;0,07;5,99;13;103;9/06/2020"
"16519;C014;3;9/06/2020;2;SKU366;39;4,18;0,08;2,99;13;103;11/06/2020"
"16519;C014;2;9/06/2020;2;SKU800;49;2,88;0,03;0,7;13;107;11/06/2020"
"38274;C760;3;9/06/2020;3;SKU061;9;140,81;0,08;24,49;13;101;11/06/2020"
"38274;C760;2;9/06/2020;3;SKU971;27;43,57;0,06;16,36;13;103;11/06/2020"
"38274;C760;1;9/06/2020;3;SKU1182;10;55,99;0,02;1,25;12;113;10/06/2020"
"53671;C454;2;9/06/2020;2;SKU367;41;5,74;0,08;5,01;13;103;10/06/2020"
"53671;C454;2;9/06/2020;2;SKU921;43;140,85;0,01;19,99;13;103;10/06/2020"
"53671;C454;1;9/06/2020;2;SKU400;39;15,01;0,02;8,4;13;103;10/06/2020"
"37702;C465;1;9/06/2020;0;SKU961;44;13,48;0,05;4,51;13;103;11/06/2020"
"9095;C772;2;9/06/2020;3;SKU908;23;12,44;0,03;6,27;13;111;11/06/2020"
"24519;C246;2;10/06/2020;4;SKU435;22;5,34;0,03;5,63;13;103;11/06/2020"
"58496;C234;3;10/06/2020;0;SKU706;20;6,48;0,06;10,05;13;103;12/06/2020"
"23107;C480;1;10/06/2020;2;SKU338;7;5,38;0,07;7,57;13;103;13/06/2020"
"4070;C384;3;10/06/2020;3;SKU1034;22;28,48;0,06;1,99;12;113;10/06/2020"
"4871;C567;2;10/06/2020;4;SKU047;8;89,99;0,02;42;14;105;12/06/2020"
"4871;C567;3;10/06/2020;4;SKU874;26;9,31;0,06;3,98;13;113;13/06/2020"
"54592;C268;1;11/06/2020;1;SKU025;28;70,98;0,05;26,85;14;109;15/06/2020"
"54592;C268;2;11/06/2020;1;SKU151;34;4,18;0,03;6,92;13;103;13/06/2020"
"50852;C573;3;11/06/2020;2;SKU397;24;7,38;0,03;11,51;13;103;12/06/2020"
"45671;C144;1;11/06/2020;1;SKU110;13;9,77;0,05;6,02;13;111;18/06/2020"
"30048;C330;1;12/06/2020;2;SKU267;44;180,98;0,06;55,24;14;105;14/06/2020"
"29249;C404;3;12/06/2020;1;SKU077;12;276,2;0,1;24,49;13;101;16/06/2020"
"29249;C404;2;12/06/2020;1;SKU596;47;6,35;0,05;1,02;12;107;17/06/2020"
"38693;C484;3;13/06/2020;1;SKU1074;3;699,99;0,02;24,49;13;101;20/06/2020"
"52642;C486;1;13/06/2020;1;SKU081;9;70,98;0,01;59,81;14;105;17/06/2020"
"52642;C486;1;13/06/2020;1;SKU977;14;152,48;0,03;4;13;103;20/06/2020"
"52642;C486;1;13/06/2020;1;SKU636;15;55,98;0,09;4,86;13;103;20/06/2020"
"44292;C283;3;13/06/2020;0;SKU552;1;5,18;0;2,04;12;107;14/06/2020"
"29506;C686;3;13/06/2020;4;SKU436;46;4,55;0,01;1,49;13;103;15/06/2020"
"29506;C686;2;13/06/2020;4;SKU441;8;1,88;0,05;1,49;13;103;14/06/2020"
"35875;C187;3;13/06/2020;3;SKU879;31;10,98;0,06;3,37;13;113;13/06/2020"
"49762;C290;3;14/06/2020;3;SKU810;35;2,94;0,09;0,81;13;107;16/06/2020"
"11910;C159;1;14/06/2020;3;SKU359;21;1,98;0,01;4,77;13;103;16/06/2020"
"12579;C592;1;15/06/2020;0;SKU603;5;15,04;0,1;1,97;13;107;15/06/2020"
"26050;C253;2;15/06/2020;3;SKU464;44;8,74;0,09;8,29;13;103;16/06/2020"
"9472;C317;1;15/06/2020;4;SKU538;17;3,15;0,05;0,49;13;103;18/06/2020"
"3554;C445;1;15/06/2020;1;SKU614;25;12,28;0,08;6,47;13;103;24/06/2020"
"771;C204;1;15/06/2020;4;SKU665;18;4,98;0,08;4,72;13;103;16/06/2020"
"36704;C050;2;15/06/2020;3;SKU543;43;3,14;0,07;1,14;12;107;16/06/2020"
"36704;C050;2;15/06/2020;3;SKU742;19;3,57;0,08;4,17;13;113;17/06/2020"
"613;C126;2;16/06/2020;3;SKU344;12;7,3;0,03;7,72;13;103;16/06/2020"
"613;C126;2;16/06/2020;3;SKU948;22;42,76;0,09;6,22;13;103;17/06/2020"
"1538;C740;1;16/06/2020;0;SKU1248;15;95,99;0;4,9;13;103;17/06/2020"
"47398;C610;1;16/06/2020;2;SKU222;6;262,11;0,03;62,74;14;109;18/06/2020"
"18340;C346;1;16/06/2020;2;SKU553;20;7,28;0,1;11,15;12;103;17/06/2020"
"18340;C346;2;16/06/2020;2;SKU706;28;6,48;0,01;10,05;12;103;17/06/2020"
"36994;C549;3;16/06/2020;4;SKU070;40;130,98;0,03;30;14;105;16/06/2020"
"12293;C323;2;17/06/2020;3;SKU464;31;8,74;0;1,39;13;103;18/06/2020"
"38786;C748;2;17/06/2020;2;SKU215;10;23,99;0,09;15,68;14;105;19/06/2020"
"44609;C532;3;17/06/2020;1;SKU814;28;19,84;0,08;4,1;13;107;22/06/2020"
"44609;C532;2;17/06/2020;1;SKU844;37;1,48;0,04;0,7;12;107;21/06/2020"
"57376;C548;3;18/06/2020;4;SKU212;44;10,52;0,07;7,94;13;113;20/06/2020"
"57376;C548;2;18/06/2020;4;SKU1149;6;65,99;0,07;5,31;13;103;18/06/2020"
"29862;C491;2;18/06/2020;2;SKU632;34;6,48;0,08;5,86;13;103;20/06/2020"
"8902;C305;1;18/06/2020;3;SKU561;27;6,48;0,05;5,94;13;103;20/06/2020"
"24038;C345;2;19/06/2020;3;SKU811;38;2,78;0,1;1,34;13;107;21/06/2020"
"26531;C538;1;19/06/2020;2;SKU1213;26;205,99;0;5,26;13;103;21/06/2020"
"24038;C345;3;19/06/2020;3;SKU1174;15;65,99;0;5,26;12;103;21/06/2020"
"16737;C756;1;19/06/2020;0;SKU497;15;90,48;0,01;19,99;13;103;20/06/2020"
"51360;C346;3;19/06/2020;2;SKU520;12;3,69;0;0,5;13;103;21/06/2020"
"32806;C408;2;20/06/2020;4;SKU108;8;20,24;0,02;8,99;13;113;21/06/2020"
"42850;C412;1;20/06/2020;2;SKU1024;27;29,99;0,05;5,5;12;103;21/06/2020"
"32807;C484;2;20/06/2020;3;SKU511;48;3,69;0,1;0,5;12;103;21/06/2020"
"32807;C484;2;20/06/2020;3;SKU686;33;6,68;0,02;5,2;13;103;22/06/2020"
"51462;C614;3;21/06/2020;2;SKU755;15;28,15;0,08;8,99;12;113;23/06/2020"
"54150;C075;1;21/06/2020;4;SKU1205;12;195,99;0,01;3,99;12;103;21/06/2020"
"10340;C674;3;21/06/2020;3;SKU062;24;320,98;0,03;24,49;13;101;22/06/2020"
"10340;C674;1;21/06/2020;3;SKU194;2;110,98;0,08;13,99;13;111;22/06/2020"
"10340;C674;1;21/06/2020;3;SKU751;15;22,01;0,09;5,53;13;113;24/06/2020"
"11425;C589;3;21/06/2020;4;SKU962;29;16,91;0,1;6,25;13;103;22/06/2020"
"11425;C589;1;21/06/2020;4;SKU1204;23;155,99;0,04;8,99;12;103;23/06/2020"
"30944;C678;2;21/06/2020;4;SKU398;32;16,74;0,01;5,08;13;103;22/06/2020"
"56743;C057;2;21/06/2020;2;SKU164;23;22,23;0,06;8,99;12;113;24/06/2020"
"46565;C456;2;21/06/2020;0;SKU304;16;300,65;0,05;24,49;12;101;21/06/2020"
"46565;C456;2;21/06/2020;0;SKU158;50;17,67;0,1;8,99;13;113;22/06/2020"
"46565;C456;3;21/06/2020;0;SKU953;8;64,65;0,01;35;13;101;23/06/2020"
"59812;C553;2;21/06/2020;2;SKU919;46;193,17;0;19,99;13;103;21/06/2020"
"59812;C553;3;21/06/2020;2;SKU190;2;12,64;0,06;4,98;13;113;22/06/2020"
"2465;C642;1;22/06/2020;4;SKU974;28;39,48;0,04;1,99;13;113;24/06/2020"
"23169;C424;2;22/06/2020;4;SKU1027;22;80,98;0,1;7,18;13;103;24/06/2020"
"23169;C424;2;22/06/2020;4;SKU730;27;6,48;0,07;5,11;13;103;24/06/2020"
"10210;C472;1;22/06/2020;0;SKU1022;10;73,98;0,04;14,52;13;103;23/06/2020"
"23943;C168;3;22/06/2020;4;SKU749;24;15,94;0,03;5,45;13;113;24/06/2020"
"14500;C771;2;23/06/2020;0;SKU732;44;19,98;0,07;5,77;13;103;25/06/2020"
"14500;C771;2;23/06/2020;0;SKU808;46;34,58;0,01;8,99;13;113;24/06/2020"
"18884;C581;1;23/06/2020;0;SKU049;5;25,98;0,1;14,36;14;105;24/06/2020"
"18884;C581;3;23/06/2020;0;SKU1077;29;449,99;0;24,49;13;101;25/06/2020"
"7846;C206;2;24/06/2020;1;SKU372;47;67,28;0,09;19,99;13;103;29/06/2020"
"7846;C206;3;24/06/2020;1;SKU377;20;2,08;0,1;1,49;13;103;29/06/2020"
"7846;C206;1;24/06/2020;1;SKU1042;20;26,31;0,01;5,89;13;103;1/07/2020"
"7846;C206;2;24/06/2020;1;SKU193;12;1,76;0,05;4,86;13;103;24/06/2020"
"31939;C064;2;24/06/2020;3;SKU1171;13;140,99;0,07;4,2;13;103;26/06/2020"
"8135;C638;1;25/06/2020;0;SKU1200;16;55,99;0,03;5;13;113;26/06/2020"
"31524;C249;3;25/06/2020;1;SKU075;10;100,89;0,08;42;14;105;27/06/2020"
"54176;C346;3;26/06/2020;0;SKU1022;33;73,98;0,06;14,52;13;103;27/06/2020"
"31461;C005;2;26/06/2020;2;SKU273;26;59,98;0,08;3,99;13;103;28/06/2020"
"26277;C060;2;26/06/2020;2;SKU1060;17;49,99;0,02;19,99;13;103;27/06/2020"
"15619;C768;2;27/06/2020;1;SKU835;36;3,29;0,05;1,35;12;107;1/07/2020"
"15619;C768;3;27/06/2020;1;SKU072;9;160,98;0,1;30;14;105;4/07/2020"
"8961;C372;1;27/06/2020;1;SKU1046;15;39,98;0;4;13;103;2/07/2020"
"50983;C116;2;27/06/2020;4;SKU894;39;80,98;0,06;35;13;101;28/06/2020"
"50983;C116;1;27/06/2020;4;SKU960;15;15,51;0,05;5,8;13;103;29/06/2020"
"8961;C372;1;27/06/2020;1;SKU219;48;100,8;0,08;60;14;105;2/07/2020"
"7239;C180;3;28/06/2020;2;SKU930;50;120,33;0,03;19,99;13;103;30/06/2020"
"27844;C654;2;28/06/2020;1;SKU669;27;4,98;0,04;5,49;13;103;30/06/2020"
"18951;C065;1;28/06/2020;4;SKU600;16;3,98;0,09;2,97;13;107;29/06/2020"
"18951;C065;3;28/06/2020;4;SKU1188;10;35,99;0,03;5;12;103;30/06/2020"
"27844;C654;1;28/06/2020;1;SKU449;1;5,8;0,09;5,59;13;103;5/07/2020"
"44516;C034;3;28/06/2020;4;SKU801;17;3,28;0,06;3,97;13;107;28/06/2020"
"29318;C096;2;29/06/2020;0;SKU946;21;138,14;0,04;35;12;101;30/06/2020"
"29318;C096;1;29/06/2020;0;SKU1242;34;125,99;0,1;8,08;13;103;30/06/2020"
"8704;C619;3;29/06/2020;2;SKU809;43;9,93;0,01;1,09;13;107;30/06/2020"
"8704;C619;2;29/06/2020;2;SKU815;38;2,21;0,08;1;13;107;30/06/2020"
"11270;C738;1;29/06/2020;3;SKU358;15;8,6;0,04;6,19;12;103;30/06/2020"
"12037;C555;1;29/06/2020;1;SKU608;14;9,27;0,04;4,39;13;107;4/07/2020"
"6918;C270;3;30/06/2020;4;SKU974;38;39,48;0,01;1,99;13;113;2/07/2020"
"58433;C216;3;30/06/2020;3;SKU071;11;180,98;0,01;30;14;105;1/07/2020"
"58433;C216;1;30/06/2020;3;SKU657;30;48,04;0;5,79;13;103;2/07/2020"
"58433;C216;3;30/06/2020;3;SKU232;20;400,98;0,09;42,52;14;109;2/07/2020"
"30566;C067;3;30/06/2020;1;SKU633;34;6,48;0,02;9,54;13;103;2/07/2020"
"50405;C746;2;1/07/2020;2;SKU918;8;111,03;0,07;8,64;13;103;1/07/2020"
"38950;C582;2;1/07/2020;0;SKU331;24;4,38;0,02;6,21;13;103;2/07/2020"
"38950;C582;1;1/07/2020;0;SKU851;39;1,89;0,08;0,76;13;107;2/07/2020"
"38950;C582;3;1/07/2020;0;SKU874;30;9,31;0,03;3,98;13;113;4/07/2020"
"32129;C207;2;1/07/2020;4;SKU694;20;6,48;0,07;8,74;13;103;2/07/2020"
"32129;C207;1;1/07/2020;4;SKU1111;4;2036,48;0,01;14,7;14;105;3/07/2020"
"31844;C324;3;1/07/2020;0;SKU006;14;150,98;0,09;66,27;14;109;1/07/2020"
"29986;C641;2;2/07/2020;4;SKU448;40;37,7;0,03;2,99;13;103;2/07/2020"
"3393;C714;2;2/07/2020;3;SKU1023;7;15,98;0,04;4;12;103;3/07/2020"
"3393;C714;2;2/07/2020;3;SKU111;33;9,48;0,03;7,29;13;113;2/07/2020"
"36675;C158;1;2/07/2020;3;SKU810;39;2,94;0,04;0,81;13;107;5/07/2020"
"11876;C398;1;2/07/2020;3;SKU207;47;107,53;0,02;5,81;13;111;5/07/2020"
"52160;C344;3;2/07/2020;4;SKU862;5;2,18;0,09;0,78;12;107;5/07/2020"
"52160;C344;3;2/07/2020;4;SKU1224;6;125,99;0,09;8,08;13;103;4/07/2020"
"22727;C484;1;2/07/2020;0;SKU678;45;6,48;0,07;6,65;13;103;2/07/2020"
"29569;C626;2;2/07/2020;3;SKU1079;46;599,99;0,07;24,49;13;101;3/07/2020"
"29569;C626;3;2/07/2020;3;SKU618;29;18,97;0,1;5,21;13;103;4/07/2020"
"11495;C105;3;3/07/2020;3;SKU226;6;146,34;0;43,75;14;109;4/07/2020"
"17382;C462;2;3/07/2020;0;SKU1225;20;125,99;0,01;8,99;13;103;4/07/2020"
"26145;C303;1;3/07/2020;1;SKU336;18;4,91;0;5,68;13;103;7/07/2020"
"26145;C303;3;3/07/2020;1;SKU149;49;9,98;0,04;12,52;13;103;3/07/2020"
"26145;C303;2;3/07/2020;1;SKU197;27;29,34;0,1;7,87;13;103;5/07/2020"
"57447;C310;3;3/07/2020;0;SKU1011;39;8,46;0,09;3,62;13;113;3/07/2020"
"57447;C310;2;3/07/2020;0;SKU1028;8;30,98;0,06;6,5;13;103;6/07/2020"
"805;C758;3;3/07/2020;0;SKU112;39;4,97;0,02;5,71;13;111;5/07/2020"
"15714;C504;2;4/07/2020;3;SKU283;50;49,43;0,01;19,99;12;103;6/07/2020"
"19363;C625;3;4/07/2020;3;SKU644;44;6,68;0,1;5,66;13;103;5/07/2020"
"19363;C625;1;4/07/2020;3;SKU784;41;5,98;0,04;0,96;13;107;6/07/2020"
"23235;C199;2;4/07/2020;3;SKU232;6;2,88;0,02;0,5;13;109;6/07/2020"
"36482;C269;1;4/07/2020;2;SKU650;7;5,98;0,1;5,15;12;103;5/07/2020"
"36482;C269;2;4/07/2020;2;SKU324;47;328,14;0,06;91,05;14;105;5/07/2020"
"36482;C269;1;4/07/2020;2;SKU115;27;105,34;0,07;24,49;12;101;6/07/2020"
"12263;C192;1;5/07/2020;3;SKU271;12;39,48;0;3,99;13;103;5/07/2020"
"16258;C579;2;5/07/2020;2;SKU665;1;4,98;0,05;4,72;13;103;6/07/2020"
"16258;C579;1;5/07/2020;2;SKU824;48;7,08;0,03;2,35;13;107;7/07/2020"
"34663;C571;2;5/07/2020;0;SKU1104;38;808,49;0,05;55,3;14;105;7/07/2020"
"51493;C331;1;5/07/2020;1;SKU571;31;8,56;0,01;5,16;13;107;7/07/2020"
"52512;C379;2;6/07/2020;3;SKU326;4;11,97;0,09;4,98;13;103;8/07/2020"
"52512;C379;3;6/07/2020;3;SKU367;32;5,74;0,08;5,01;12;103;8/07/2020"
"27936;C341;2;6/07/2020;3;SKU1192;23;55,99;0,07;1,25;13;113;8/07/2020"
"27558;C166;2;6/07/2020;0;SKU445;21;21,38;0,1;2,99;13;103;7/07/2020"
"27936;C341;2;6/07/2020;3;SKU1121;3;3502,14;0,06;8,73;14;109;8/07/2020"
"5284;C049;3;7/07/2020;0;SKU371;7;8,69;0,1;2,99;13;103;9/07/2020"
"42855;C707;1;7/07/2020;0;SKU931;17;7,98;0,05;6,5;13;111;9/07/2020"
"483;C173;3;9/07/2020;3;SKU1231;30;195,99;0,08;3,99;13;103;11/07/2020"
"49126;C497;1;9/07/2020;1;SKU072;33;160,98;0;30;14;105;16/07/2020"
"54977;C420;3;9/07/2020;1;SKU413;24;14,48;0,1;6,46;13;103;13/07/2020"
"54977;C420;1;9/07/2020;1;SKU816;12;5,84;0,09;1;13;107;14/07/2020"
"12481;C163;1;9/07/2020;4;SKU999;37;20,89;0,04;1,99;13;113;11/07/2020"
"12481;C163;1;9/07/2020;4;SKU1191;12;35,99;0,01;0,99;13;113;9/07/2020"
"43298;C766;3;9/07/2020;0;SKU1076;33;199,99;0,1;24,49;13;101;11/07/2020"
"43298;C766;3;9/07/2020;0;SKU715;15;6,48;0,03;7,37;13;103;11/07/2020"
"31618;C660;3;10/07/2020;4;SKU426;14;28,53;0,02;1,49;13;103;10/07/2020"
"36933;C759;2;11/07/2020;3;SKU520;32;3,69;0,07;0,5;13;103;12/07/2020"
"55013;C113;2;11/07/2020;1;SKU525;5;4,91;0,02;0,5;13;103;18/07/2020"
"55013;C113;3;11/07/2020;1;SKU751;14;22,01;0,02;5,53;13;113;16/07/2020"
"39232;C005;1;11/07/2020;1;SKU613;11;35,44;0,1;19,99;13;103;13/07/2020"
"39232;C005;3;11/07/2020;1;SKU660;26;55,48;0,06;14,3;13;103;16/07/2020"
"57760;C636;3;11/07/2020;0;SKU189;38;7,59;0,06;4;13;107;13/07/2020"
"57760;C636;1;11/07/2020;0;SKU813;34;2,98;0,01;2,03;13;107;13/07/2020"
"57572;C332;1;11/07/2020;2;SKU1010;30;4,98;0,1;4,62;13;113;13/07/2020"
"57572;C332;3;11/07/2020;2;SKU578;9;7,64;0;5,83;13;107;12/07/2020"
"35366;C626;3;11/07/2020;1;SKU713;23;6,48;0,06;7,81;13;103;18/07/2020"
"41217;C563;3;12/07/2020;3;SKU559;23;55,48;0,03;6,79;12;103;14/07/2020"
"13764;C443;3;12/07/2020;2;SKU796;31;4,28;0,1;0,94;13;107;13/07/2020"
"21412;C581;2;12/07/2020;0;SKU440;38;3,52;0,09;6,83;13;103;14/07/2020"
"21412;C581;3;12/07/2020;0;SKU556;28;7,28;0,02;4,23;13;107;13/07/2020"
"27845;C182;3;12/07/2020;0;SKU526;36;6,3;0,1;0,5;13;103;13/07/2020"
"23907;C410;2;13/07/2020;0;SKU1167;7;65,99;0,05;2,5;13;103;13/07/2020"
"10338;C068;3;13/07/2020;0;SKU1113;9;90,97;0,04;14;14;105;15/07/2020"
"10338;C068;3;13/07/2020;0;SKU246;7;44,43;0,02;46,59;14;109;15/07/2020"
"3300;C121;2;13/07/2020;1;SKU1023;6;15,98;0,1;4;13;103;18/07/2020"
"6274;C277;2;13/07/2020;0;SKU141;22;1,74;0,05;4,08;12;113;14/07/2020"
"29827;C626;1;13/07/2020;4;SKU1042;35;26,31;0,01;5,89;13;103;14/07/2020"
"740;C747;1;14/07/2020;2;SKU534;6;4,98;0,09;0,49;13;103;14/07/2020"
"33061;C781;1;14/07/2020;3;SKU918;48;111,03;0,06;8,64;13;103;16/07/2020"
"8513;C293;3;14/07/2020;1;SKU262;8;8,62;0;4,5;12;103;21/07/2020"
"2467;C135;1;14/07/2020;0;SKU1123;30;145,45;0,09;17,85;14;105;15/07/2020"
"8513;C293;1;14/07/2020;1;SKU1091;9;17,98;0,05;8,51;13;111;16/07/2020"
"32;C474;1;14/07/2020;3;SKU1002;15;8,46;0,04;8,99;13;113;15/07/2020"
"32;C474;1;14/07/2020;3;SKU207;26;107,53;0,07;5,81;13;111;16/07/2020"
"32;C474;2;14/07/2020;3;SKU252;24;70,89;0,09;89,3;14;109;15/07/2020"
"32;C474;1;14/07/2020;3;SKU1203;23;7,99;0,04;5,03;13;111;16/07/2020"
"26243;C255;2;15/07/2020;1;SKU762;42;1,82;0,08;1;13;107;19/07/2020"
"4324;C191;1;15/07/2020;4;SKU818;28;40,97;0,04;8,99;13;113;17/07/2020"
"50563;C017;2;15/07/2020;3;SKU887;2;210,55;0,05;9,99;12;103;16/07/2020"
"50563;C017;3;15/07/2020;3;SKU1253;20;125,99;0;7,69;12;103;16/07/2020"
"50790;C159;2;15/07/2020;4;SKU112;47;4,97;0;5,71;13;111;17/07/2020"
"47301;C254;1;16/07/2020;1;SKU950;6;70,98;0,02;35;13;101;21/07/2020"
"22534;C441;3;17/07/2020;2;SKU470;3;83,93;0;19,99;13;103;19/07/2020"
"32452;C401;2;17/07/2020;2;SKU524;3;2,88;0,09;0,5;13;103;18/07/2020"
"12897;C251;2;17/07/2020;0;SKU511;39;3,69;0,03;0,5;13;103;18/07/2020"
"12897;C251;1;17/07/2020;0;SKU720;31;6,48;0,05;7,91;12;103;18/07/2020"
"40422;C379;2;17/07/2020;4;SKU1237;39;65,99;0,06;3,99;12;103;19/07/2020"
"20482;C718;2;17/07/2020;2;SKU026;38;120,98;0,04;60,19;14;109;17/07/2020"
"20482;C718;1;17/07/2020;2;SKU635;39;12,28;0,03;5,09;13;103;19/07/2020"
"48837;C738;2;17/07/2020;0;SKU1247;39;155,99;0,09;3,9;13;103;19/07/2020"
"2757;C408;3;18/07/2020;4;SKU031;39;95,95;0,07;74,35;14;105;18/07/2020"
"449;C122;1;18/07/2020;3;SKU150;45;7,38;0,02;5,21;13;103;20/07/2020"
"6947;C478;1;18/07/2020;4;SKU116;9;51,65;0;18,45;13;111;20/07/2020"
"2758;C484;3;18/07/2020;3;SKU870;42;12,98;0,05;3,14;12;113;19/07/2020"
"59044;C617;2;19/07/2020;4;SKU507;6;3,08;0,02;0,99;13;103;21/07/2020"
"41409;C088;2;20/07/2020;0;SKU416;1;11,5;0;7,19;13;103;22/07/2020"
"54083;C236;2;20/07/2020;3;SKU323;10;279,81;0,08;23,19;14;105;22/07/2020"
"6596;C143;2;20/07/2020;1;SKU1105;36;500,98;0,02;28,14;14;105;25/07/2020"
"54912;C324;1;20/07/2020;1;SKU607;17;6,69;0,07;3,1;13;107;27/07/2020"
"55845;C458;1;20/07/2020;1;SKU006;29;150,98;0,1;66,27;14;109;24/07/2020"
"7142;C124;1;20/07/2020;4;SKU520;36;3,69;0,06;0,5;13;103;22/07/2020"
"25536;C030;1;21/07/2020;1;SKU809;19;9,93;0,03;1,09;13;107;21/07/2020"
"14976;C619;1;21/07/2020;3;SKU591;46;4,98;0,03;4,7;13;103;23/07/2020"
"28867;C520;1;21/07/2020;2;SKU1044;43;20,97;0,1;6,5;13;103;22/07/2020"
"28867;C520;3;21/07/2020;2;SKU572;6;104,85;0,03;19,99;13;103;22/07/2020"
"28867;C520;3;21/07/2020;2;SKU1158;26;95,99;0,02;8,99;13;103;23/07/2020"
"48288;C574;1;21/07/2020;2;SKU018;25;130,98;0,08;54,74;14;109;23/07/2020"
"31558;C125;3;22/07/2020;1;SKU304;12;300,65;0,04;24,49;13;101;27/07/2020"
"31558;C125;3;22/07/2020;1;SKU1067;42;45,19;0,08;1,99;13;113;22/07/2020"
"9792;C668;2;22/07/2020;1;SKU330;14;5,4;0,02;7,78;13;103;22/07/2020"
"16160;C452;1;22/07/2020;4;SKU270;50;10,89;0,09;4,5;13;103;23/07/2020"
"47492;C091;2;22/07/2020;3;SKU988;22;30,42;0,07;8,65;13;103;24/07/2020"
"5575;C635;2;22/07/2020;1;SKU624;41;5,98;0,06;10,39;13;103;22/07/2020"
"29152;C064;2;22/07/2020;1;SKU1032;3;17,48;0;1,99;13;113;26/07/2020"
"29152;C064;2;22/07/2020;1;SKU907;13;6,98;0,06;9,69;13;103;22/07/2020"
"26851;C328;1;23/07/2020;3;SKU978;44;1,7;0,07;1,99;13;113;25/07/2020"
"56420;C128;2;23/07/2020;1;SKU294;16;38,06;0,09;4,5;13;103;27/07/2020"
"56420;C128;1;23/07/2020;1;SKU186;26;5,08;0,07;2,03;13;107;25/07/2020"
"56420;C128;1;23/07/2020;1;SKU1154;22;125,99;0;8,99;13;103;28/07/2020"
"56420;C128;3;23/07/2020;1;SKU1242;48;125,99;0,02;8,08;13;103;25/07/2020"
"36516;C306;2;24/07/2020;2;SKU1025;9;100,98;0,1;7,18;13;103;27/07/2020"
"2306;C476;1;24/07/2020;3;SKU333;15;7,45;0,05;6,28;13;103;26/07/2020"
"30593;C378;2;24/07/2020;4;SKU151;20;4,18;0,04;6,92;12;103;26/07/2020"
"30593;C378;1;24/07/2020;4;SKU808;41;34,58;0,06;8,99;13;113;27/07/2020"
"46311;C610;1;24/07/2020;3;SKU1034;42;28,48;0;1,99;13;113;24/07/2020"
"46311;C610;3;24/07/2020;3;SKU163;42;22,23;0,03;3,63;13;113;25/07/2020"
"46311;C610;1;24/07/2020;3;SKU716;44;6,48;0;8,4;13;103;26/07/2020"
